Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[283]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<int> >::allocator() [283]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [281]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [289]
[284]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<int> >::~allocator() [284]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [282]
-----------------------------------------------
                0.00    0.00       1/1           domain::domain(double, double, double, double, std::string) [279]
[285]    0.0    0.00    0.00       1         std::set<int, std::less<int>, std::allocator<int> >::set() [285]
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [290]
-----------------------------------------------
                0.00    0.00       1/1           domain::~domain() [280]
[286]    0.0    0.00    0.00       1         std::set<int, std::less<int>, std::allocator<int> >::~set() [286]
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() [291]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [288]
[287]    0.0    0.00    0.00       1         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_M_initialize() [287]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [290]
[288]    0.0    0.00    0.00       1         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [288]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<int> >::allocator() [283]
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_M_initialize() [287]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() [291]
[289]    0.0    0.00    0.00       1         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [289]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<int> >::~allocator() [284]
-----------------------------------------------
                0.00    0.00       1/1           std::set<int, std::less<int>, std::allocator<int> >::set() [285]
[290]    0.0    0.00    0.00       1         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [290]
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [288]
-----------------------------------------------
                0.00    0.00       1/1           std::set<int, std::less<int>, std::allocator<int> >::~set() [286]
[291]    0.0    0.00    0.00       1         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() [291]
                0.00    0.00       1/3190        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() [107]
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [289]
                0.00    0.00       1/6           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [216]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[292]    0.0    0.00    0.00       1         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [292]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
